news_media	news_posttime	news_url	app_name	news_digest	tag
app	2019-10-14 08:08:21	http://www.toutiao.com/item/6747443881031238155	新华网客户端	透视“中国钢琴之乡”洛舍，从一架钢琴看长三角一体化来源:新华每日电讯7月4日，在德清县洛舍镇一家钢琴	
wx	2019-10-15 20:32:04	http://mp.weixin.qq.com/s?__biz=MzI0MTIyMTQzNQ==&m	景德镇圈子	"欢迎在WiFi环境下观看从天空视角俯瞰赣鄱大地究竟有多震撼……江西省地处中国东南部东邻浙江、福建,南"	
app	2019-10-14 07:02:07	http://www.toutiao.com/item/6747426811283505672	人民日报海外网	擘画新时期中尼关系蓝图应尼泊尔总统班达里邀请，国家主席习近平10月12日至13日对尼泊尔进行国事访问	
web	2019-10-14 15:53:00	http://baijiahao.baidu.com/s?id=164735444750464406	澎湃新闻2019	9月27日，“初心能见·庆祝新中国成立70周年”座谈会在京举行。来自中国能源建设集团有限公司的老同志	
web	2019-10-15 15:09:21	http://www.mnr.gov.cn/dt/ywbb/201910/t20191015_247	中华人民共和国自然资源部	新华社北京10月15日电习近平致2019中国海洋经济博览会的贺信值此2019中国海洋经济博览会开幕之	
web	2019-10-14 16:58:46	http://news.cri.cn/20191014/7dcbff84-ab05-fb6f-c7e	国际在线	中国少年先锋队伴随着新中国前进的脚步，走过了70年的光辉历程。“从小学先锋、长大做先锋，努力成长为能	
web	2019-10-15 11:00:46	http://dy.163.com/v2/article/detail/ERHA45F80514R9	澎湃新闻	10月14日，由工业和信息化部主办的“信息通信业高质量发展高层次专家座谈会”在北京召开，工业和信息化	
wx	2019-10-14 12:48:16	http://mp.weixin.qq.com/s?__biz=MzIwODg0MTE5OQ==&m	光明新闻在线	"日前发布,从“先行先试”到“先行示范”,从“杀出一条血路”到“走出一条新路”,中国特色社会主义新时代"	
web	2019-10-15 09:39:06	http://www.bjd.com.cn/a/201910/15/WS5da51f0fe4b0ed	北京日报网	国家主席习近平12日至13日对尼泊尔进行国事访问。习近平表示，中国和尼泊尔山水相连、世代友好。建交6	
web	2019-10-14 10:41:00	http://www.langegruppe.com/plus/list.php?tid=35&To	快乐时光	欢迎访问沪闵在线2019-10-1410:41:11秋日初凉，又到缺衣服和男友的季节，一个温暖的被窝	
app	2019-10-14 09:45:58	http://www.toutiao.com/item/6747469036625330692	韩城市人民检察院	做实做强新时代检察工作，这次调研强调了这九个字！张军在陕西调研时要求以人民满意为第一标准持续推进扫黑	
web	2019-10-14 08:44:07	http://www.yixian.gov.cn/News/show/10237738.html	黟县人民政府	10月12日，全县“不忘初心、牢记使命”主题教育暨第二届“举旗帜&middot;送理论”宣讲动员培训	
wx	2019-10-15 06:00:00	http://mp.weixin.qq.com/s?__biz=MzA5MzUyNjgwOA==&m	独新时空	"作者:张生来源:鸣金网图片来源:网络一波未平,一波又起,美国再下毒手,这次不同往常!一作死和胁迫的边"	
web	2019-10-16 10:47:27	http://www.zjgbwg.com/caijing/32564.html	中金网	新华社拉萨10月15日电为促进深度贫困地区旅游发展，实现旅游脱贫和当地产业转型升级，“三区三州”旅游	
web	2019-10-15 06:19:43	http://www.sohu.com/a/347038822_120148580	纪录之旅	移动传播时代，随着4G技术普及与移动智能终端功能提升，短视频异军突起，成为最为火爆的互联网内容传播方	
wx	2019-10-14 23:06:46	http://mp.weixin.qq.com/s?__biz=MzA4ODQ2OTAyNw==&m	南方传媒书院	"舆论围观李心草案南方传媒书院陈敬宇今天李心草案引爆舆论。尽管目前当地警方尚未公布核查的有关信息,但从"	
wx	2019-10-15 16:36:40	http://mp.weixin.qq.com/s?__biz=Mzg3NjI5MTQ2Mg==&m	阜蒙县融媒体中心	"五年来,广大文艺工作者在习近平新时代中国特色社会主义思想指引下,坚持中国特色社会主义文化发展道路,承"	
web	2019-10-14 14:21:00	http://www.sxjiaxian.gov.cn/xwzx/sfyw/35003.htm	佳县人民政府	10月12日，“德美双馨、启智正学”第二届全国青少年德育美育双教专家研讨会在榆林学院图书楼二楼报告厅	
app	2019-10-14 07:57:00	http://3g.k.sohu.com/t/n399477097	搜狐新闻	新华社加德满都10月13日电2019年10月11日至13日，国家主席习近平应邀赴印度出席中印领导人第	
web	2019-10-15 06:35:02	http://www.sxdaily.com.cn/2019-10/15/content_80640	陕西传媒网	李克强主持召开部分省政府主要负责人经济形势座谈会强调砥砺实干攻坚克难确保完成全年经济社会发展主要目标	
wx	2019-10-14 17:38:58	http://mp.weixin.qq.com/s?__biz=MzA5ODIyNTkwOA==&m	川滇经济	"殷殷关怀润心田,谆谆教导催奋进!全国政协副主席、民革中央常务副主席郑建邦在秦皇岛市接见贾瑞云一行10"	
web	2019-10-14 12:01:00	https://mini.eastday.com/a/191014120112349.html	人民网	互联网家电先行者重新定义“未来的家”2019年9月25日，云米全屋互联网家电迎来上市一周年。过去一年	
web	2019-10-15 22:59:00	http://www.mof.gov.cn/xinxi/difangbiaoxun/difangge	中华人民共和国财政部	公告信息：采购项目名称福州市长乐区吴航中心小学图书馆设备等采购项目货物类采购项目品目采购单位福州市长	
wx	2019-10-14 07:00:00	http://mp.weixin.qq.com/s?__biz=MzU3MDA2Mzk1MQ==&m	音乐智慧	"一个42岁的女人,正常人被叫老阿姨的年纪,竟然在3个月的时间里逐渐“返老还童”?!是什么原因让她变化"	
wx	2019-10-14 17:36:31	http://mp.weixin.qq.com/s?__biz=MzIwNjY0MDQwNg==&m	合肥京城国际小区	"近期,市场监管总局发布情况通告,在对粮食加工品、淀粉及淀粉制品、蜂产品等8大类食品867批次样品的抽"	
app	2019-10-14 07:21:11	http://www.toutiao.com/item/6747431723690099213	央广新闻	嗨！七点出发19岁女生溺亡存疑警方：已开展核查1.习近平13日在加德满都同尼泊尔总理奥利会谈。习近平	
app	2019-10-15 11:00:45	http://view.inews.qq.com/a/20191015A079WF00	武定头条	无人驾驶，真的来了！近日，国家智能网联汽车测试示范区正式揭牌，武汉发出首批无人驾驶汽车试运营牌照，这	
web	2019-10-14 16:34:00	http://www.dezhoudaily.com/guonei/p/1476675.html	德州新闻网	新华社北京10月14日电记者14日从国家公务员局获悉，中央机关及其直属机构2020年度公务员招考报名	
wx	2019-10-14 21:22:17	http://mp.weixin.qq.com/s?__biz=MzA5NDMyOTczOA==&m	养老产业咨询	"国家卫健委今天召开新闻发布会,介绍我国老龄事业发展情况,表示近期将出台一系列政策措施,打通医养结合的"	
app	2019-10-14 10:55:00	http://3g.k.sohu.com/t/n399508416	搜狐新闻	24K99讯周一亚市早盘，国际现货黄金位于1485.90美元/盎司水平交投。日内金价暂时呈现震荡反弹	
wx	2019-10-15 09:01:26	http://mp.weixin.qq.com/s?__biz=MzU3NDY1ODAzMQ==&m	渊读	"古人云:千年一仙草,石斛有奇效。也许,你从没有听说过石斛,更不知道过铁皮石斛,但央视早就宣传过:铁皮"	
web	2019-10-14 05:50:00	http://news.youth.cn/gn/201910/t20191014_12092953.	中国青年网	新华社长春10月13日电10月12日至13日，中宣部在吉林省长春市召开学习宣传贯彻习近平新时代中国特	
app	2019-10-14 20:31:49	http://www.yidianzixun.com/article/0NTfivBn	人民网河北	10月13日，“童心向党颂祖国”诗歌朗诵会——河北省庆祝少先队建队70周年活动在石家庄举行。河北省委	
wx	2019-10-14 17:40:00	http://mp.weixin.qq.com/s?__biz=MzU4ODc5NjQxNA==&m	轻轻家教天津升学	"这份作息时间表不但被很多家长点赞,还被官方微信转载,大家惊羡声一片:果然是别人家的孩子啊!1一个计划"	
weibo	2019-10-14 12:56:25	http://weibo.com/6580605179/IbrE4tyFB?refer_flag=1	人生如梦12356	转发微博	
app	2019-10-14 06:10:00	http://3g.k.sohu.com/t/n399559332	搜狐新闻	2019年10月14日星期一农历九月十六AQI指数：58良PM2.5浓度：23微克/立方米今日要闻◆	
web	2019-10-15 10:06:00	http://hlj.cnr.cn/cczl/20191015/t20191015_52481585	央广网(中国广播网)	央广网哈尔滨10月15日消息记者从黑龙江大学了解到，该校新闻传播学院党委依托学院学科特点，结合学生实	
wx	2019-10-14 12:30:00	http://mp.weixin.qq.com/s?__biz=MzAwNTMwNzA0OA==&m	中国普法	"点击上方“中国普法”关注我们习近平主席对尼泊尔展开了一次历史性访问,最重要的成果是把10年前建立的“"	
app	2019-10-14 22:09:14	http://3g.163.com/all/article/ERFU0ENB0519AKBM.htm	网易新闻	陶然笔记微信号10月14日消息，这两天关注外媒的磋商报道，发现一件有趣的事情。美国总统特朗普11日在	
web	2019-10-14 09:59:00	http://www.xn--vuq70bpa764m.cn/view.php?d=175058	中国公共信息网	一段时间以来，高空抛物坠物致人伤亡事件频发，威胁人民群众生命财产安全，引发社会公众高度关注。本报编辑	
web	2019-10-14 07:53:06	http://www.100rd.com/article/details/5da3b8754bce3	北京广而告之网讯传媒有限公司	8.14虎哥晚报：自称富士康员工爆料新iPhone；曝魅族16sPro真机天虎科技2019-10-1	
journal	2019-10-15 08:41:08	http://hbrb.hebnews.cn/pc/paper/c/201910/15/c15199	河北日报	综合新华社北京10月14日电国务院新闻办14日发表白皮书。白皮书全面总结反映了我国粮食安全取得的历史	
web	2019-10-14 16:42:00	http://www.yiai.me/thread-470038-1-1.html	湖北遗爱网网络科技有限公司	10月13日，全市健康黄冈行动暨县域医共体建设现场推进会在黄州召开、黄州区收听收看全市三季度重点项目	
web	2019-10-14 15:50:00	http://baijiahao.baidu.com/s?id=164735421758280820	人民看点新媒体	来自美国阿拉巴马州的十家医院和澳大利亚的七家医院受到了勒索攻击，部分医疗服务提供商在受到勒索软件攻击	
app	2019-10-14 08:29:00	http://3g.k.sohu.com/t/n399471107	搜狐新闻	本版制图：汪哲平核心阅读家庭农场以家庭成员为主要劳动力，以家庭经营为基本经营单元，从事农业规模化、标	
web	2019-10-15 14:54:00	http://www.htsslt.com/html/20191015/71357.html	俄罗斯世界杯盘口	央视网消息：十二届全国人大常委会第二十九次会议1日下午在北京人民大会堂闭幕。张德江委员长主持会议。会	
web	2019-10-15 09:09:00	https://mini.eastday.com/a/191015090900447.html	人民网	“2019年年底以前，完成水生生物保护区渔民退捕，率先实行全面禁捕；2020年底以前，完成长江干流和	
web	2019-10-14 10:28:30	http://www.jiangdu.gov.cn/zgjd/zwdt/201910/125e3f4	扬州市江都区人民政府网	江都日报讯日前，全省首批党史教育基地名单出炉，许晓轩故居位列其中。位于江都区龙川步行街的许晓轩故居，	
wx	2019-10-15 22:32:31	http://mp.weixin.qq.com/s?__biz=MjM5NTA5NzYyMA==&m	上海发布	据新华社上海10月15日电国务院副总理、中国国际进口博览会组委会主任胡春华15日在上海出席第二届进口	
web	2019-10-14 16:28:00	http://world.gmw.cn/2019-10/14/content_33232064.ht	光明网	如何看待新一轮中美经贸高级别磋商在多个领域取得的实质性进展，传递出的积极信号，以及未来的走势？中央主	
web	2019-10-14 08:47:00	http://baijiahao.baidu.com/s?id=164732795608476537	人民网	近日，中国国家主席习近平对尼泊尔进行国事访问。这是中国国家主席时隔23年再次访尼，具有重要历史意义。	
web	2019-10-15 13:32:36	http://www.zgdtcy.com/fg6sd/rpb0n317.html	低碳产业网	此次舆论调查在中美两国同步进行。美方调查由世界最知名的民调公司盖洛普完成，共2200余人接受调查，其	
web	2019-10-15 11:50:00	http://tv.chinacourt.org/40135.html	法院网	27?????央视网消息：十三届全国人大常委会第四十一次委员长会议14日上午在北京人民大会堂举行，栗	
app	2019-10-14 09:44:12	http://www.toutiao.com/item/6747468579601383949	金牛区人民检察院	习近平致信祝贺中国少年先锋队建队70周年习近平致信祝贺中国少年先锋队建队70周年强调从小学先锋长大做	
web	2019-10-14 07:10:00	http://www.cnr.cn/china/news/20191014/t20191014_52	央广网重庆频道	国内简讯：10月12日到13日，中宣部在吉林省长春市召开学习宣传贯彻习近平新时代中国特色社会主义思想	
web	2019-10-14 17:31:00	http://www.xuqinlf.cn/jsumk5v/3413368.html	徐沁龙凤时尚前沿	搜索全站人民日报评论员文章：狠抓改革攻坚搜索全站地铁“渣男”被打，人们为什么叫好？监管部Lina国考	
wx	2019-10-14 13:16:52	http://mp.weixin.qq.com/s?__biz=MzI3MjY5ODIzMA==&m	锐前沿	"是什么原因让她变化如此之大?说出来你可能不信,但这却是发生在上海长宁区李红梅身上的真人真事儿!这是3"	
app	2019-10-14 10:50:00	http://3g.k.sohu.com/t/n399507183	搜狐新闻	地点：从北京出发，先赴金奈，后抵加德满都。行程安排：出席中印领导人第二次非正式会晤并对尼泊尔进行国事	
web	2019-10-14 00:55:00	http://www.htsslt.com/html/20191014/11744.html	俄罗斯世界杯盘口	央视网消息：国务院总理李克强1日在人民大会堂会见巴西总统特梅尔。李克强表示，中巴都是发展中大国和重要	
wx	2019-10-14 12:23:15	http://mp.weixin.qq.com/s?__biz=MzUzNzY1MDI4MQ==&m	健康or养身	很多人都喜欢吃海鲜、喝冷饮、熬夜&middot;&middot;&middot;&middot;&m	
web	2019-10-15 08:57:00	http://www.gzss.gov.cn/xwzx/bmdt/201910/t20191015_	三穗县人民政府网站	GZ000001/2019-15270学习“时代楷模”，增强先锋意识为深入学习贯彻习近平新时代中国特	
web	2019-10-14 08:27:21	http://news.10jqka.com.cn/20191014/c614360948.shtm	同花顺金融服务网	精选全球要闻，传递投资机会，听众朋友们早上好，欢迎收听金融早报。今天是10月14日星期一。首先看下宏	
app	2019-10-15 17:54:30	http://www.toutiao.com/item/6747966014853480968	永福县人民检察院	「不忘初心、牢记使命」永福县人民检察院组织观看纪录片近日，永福县人民检察院组织全体干警观看大型党员教	
wx	2019-10-15 09:16:06	http://mp.weixin.qq.com/s?__biz=MzU5MTk2NDQ4Mg==&m	国孚投资	"国孚投资与您一起分享最新鲜最热门的行业见闻国孚投资,扶持优秀企业实现长足发展投稿邮箱:guofu_z"	
web	2019-10-14 14:20:00	http://women.80end.cn/DAbo7xs52583.html	芭厘时尚网	"宝马俱乐部棋牌游戏：巧合的是,他和杨振宁是好兄弟。加强技能培训也写在国务院的意见中。一种记者调查发现"	
app	2019-10-15 13:00:32	https://kuaibao.qq.com/s/20191015A0AJRC00	关于教育学习那些事儿	获取更多教育经验、方法、学习资料等，每天与您相约！一位老教师从教近30年，担任过备课组长、班主任、年	
web	2019-10-16 06:35:08	http://www.zgdtcy.com/eeo2a/yysgi454.html	低碳产业网	5月初，居民阿山向陵水有关部门举报，陵水椰林镇有人购买走私的冻牛肉，将其加工成牛肉干，用作陵水酸粉的	
web	2019-10-14 12:20:38	http://yn.sina.com.cn/news/s/2019-10-14/detail-iic	新浪网	新华社北京10月13日电?题：不能承受之重——货车超载何以成为行业潜规则？10月10日傍晚，在江苏无	
